type,type_num,size_adv,size_out_pct,days_fm_last,mkt_cap,return_30d_num,return 30d,return 90d,name,code,director,date,shares,rec_date
SELL,-1,0.872117108,0.169019046,99,6366,-1,-0.12,-0.2,Lee's Pharmaceutical Holdings Ltd.,950,Li Xiaoyi,26/1/2018,"1,000,000",20180201
BUY,1,2.739212245,0.272497727,1,8110,-1,-0.01,-0.06,Carnival Group International Holdings Ltd.,996,KING PAK FU,26/1/2018,"65,000,000",20180130
SELL,-1,0.257804383,0.224268699,18,2564,-1,-0.06,-0.14,PC Partner Group Ltd.,1263,Ho Nai Nap,26/1/2018,"1,000,000",20180130
SELL,-1,0.128902192,0.11213435,0,2564,-1,-0.06,-0.14,PC Partner Group Ltd.,1263,Wong Fong Pak,26/1/2018,"500,000",20180130
SELL,-1,0.128902192,0.11213435,0,2564,-1,-0.06,-0.14,PC Partner Group Ltd.,1263,Wong Shik Ho Tony,26/1/2018,"500,000",20180130
SELL,-1,11.43579013,1.020895346,1,1293,-1,-0.17,-0.23,MIE Holdings Corporation,1555,Zhang Ruilin,26/1/2018,"30,000,000",20180201
BUY,1,0.005648302,0.001333333,1,345,1,0.27,0.05,Pantronics Holdings Ltd.,1611,Hsu Simon Nai-Cheng,26/1/2018,"4,000",20180201
BUY,1,0.076433316,0.046082949,1,430,-1,-0.13,-0.07,China Creative Global Holdings Ltd.,1678,CHEN FANGLIN,26/1/2018,"1,000,000",20180129
BUY,1,0.021988885,0.002423408,2,3377,-1,-0.02,0.01,Jacobson Pharma Corporation Ltd.,2633,Yim Chun Leung,26/1/2018,"44,000",20180129
BUY,1,13.70235876,2.736911615,179,883,-1,-0.26,-0.2,Sky Light Holdings Ltd.,3882,Tang Wing Fong Terry,26/1/2018,"23,459,000",20180129
SELL,-1,12.63493,4.233678249,2,25449,-1,-0.08,-0.14,Greentown China Holdings Ltd.,3900,Shou Bainian,26/1/2018,"91,772,639",20180129
BUY,1,30.26843921,3.440741896,57,6894,1,0.11,0.13,China VAST Industrial Urban Development Co. Ltd.,6166,WANG Jianjun,26/1/2018,"56,347,000",20180130
BUY,1,30.26843921,3.440741896,0,6894,1,0.11,0.13,China VAST Industrial Urban Development Co. Ltd.,6166,ZHAO Ying,26/1/2018,"56,347,000",20180130
SELL,-1,1.727975732,1.33125,1,158,1,0.01,-0.1,Tai Kam Holdings Ltd.,8321,Lau Kan Sui Sanny,26/1/2018,"10,650,000",20180130
SELL,-1,1.727975732,1.33125,0,158,1,0.01,-0.1,Tai Kam Holdings Ltd.,8321,Lau King Shun,26/1/2018,"10,650,000",20180130
BUY,1,0.006118221,0.000161935,4,5323,-1,-0.08,-0.13,Tai Cheung Holdings Ltd.,88,"Chan Pun, David",29/1/2018,"1,000",20180131
BUY,1,0.633314629,0.079675688,45,1393,-1,-0.09,-0.05,Carrianna Group Holdings Co. Ltd.,126,Ma Kai Yum,29/1/2018,"1,000,000",20180202
BUY,1,15.79282592,0.347306637,3,360,-1,-0.05,-0.09,Moiselle International Holdings Ltd.,130,Chan Yum Kit,29/1/2018,"1,000,000",20180130
BUY,1,15.79282592,0.347306637,0,360,-1,-0.05,-0.09,Moiselle International Holdings Ltd.,130,Tsui How Kiu Shirley,29/1/2018,"1,000,000",20180130
BUY,1,0.060185749,0.003984925,5,4141,-1,-0.08,-0.22,China Baoli Technologies Holdings Ltd.,164,Yeung Chun Wai Anthony,29/1/2018,"1,375,000",20180212
SELL,-1,0.109914508,0.042854712,144,6160,-1,-0.2,-0.21,Dingyi Group Investment Ltd.,508,Cheung Sze Ming,29/1/2018,"3,000,000",20180201
BUY,1,0.857775745,0.264,14,432,1,0.35,0.3,IBI Group Holdings Ltd.,1547,Smithers Steven Paul,29/1/2018,"2,112,000",20180131
BUY,1,0.02541736,0.006,3,345,1,0.23,0.04,Pantronics Holdings Ltd.,1611,Hsu Simon Nai-Cheng,29/1/2018,"18,000",20180202
BUY,1,0.512351327,0.033347784,3,348,1,0.06,0.05,Man King Holdings Ltd.,2193,Lo Yuen Cheong,29/1/2018,"140,000",20180131
SELL,-1,0.048675373,0.0375,3,158,-1,-0.01,-0.06,Tai Kam Holdings Ltd.,8321,Lau Kan Sui Sanny,29/1/2018,"300,000",20180131
SELL,-1,0.048675373,0.0375,0,158,-1,-0.01,-0.06,Tai Kam Holdings Ltd.,8321,Lau King Shun,29/1/2018,"300,000",20180131
BUY,1,0.369870018,0.320442826,13,287,1,0.02,-0.12,Sunway International Holdings Ltd.,58,Huang Weidong,30/1/2018,"20,000,000",20180130
SELL,-1,0.052525744,0.003477753,1,4141,-1,-0.06,-0.23,China Baoli Technologies Holdings Ltd.,164,"WONG King Shiu, Daniel",30/1/2018,"1,200,000",20180201
BUY,1,0.003282859,0.00021736,0,4141,-1,-0.06,-0.23,China Baoli Technologies Holdings Ltd.,164,Yeung Chun Wai Anthony,30/1/2018,"75,000",20180212
SELL,-1,0.11587303,0.013151678,0,22712,1,0.93,0.63,Freeman FinTech Corporation Ltd.,279,Chow Mun Yee,30/1/2018,"2,060,000",20180201
BUY,1,0.075995454,0.005261418,39,2944,-1,-0.05,-0.09,Chuang's Consortium International Ltd.,367,"CHUANG (ON HKID: ""CHONG"") SHAW SWEE, ALAN",30/1/2018,"88,000",20180201
BUY,1,0.546455553,0.012783824,4,644,-1,-0.04,-0.01,Yau Lee Holdings Ltd.,406,Wong Ip Kuen,30/1/2018,"56,000",20180201
BUY,1,0.002590624,0.000556021,127,146325,-1,-0.01,-0.02,Link Real Estate Investment Trust,823,TAN Poh Lee,30/1/2018,"12,000",20180202
SELL,-1,0.436058554,0.084509523,4,6366,-1,-0.15,-0.25,Lee's Pharmaceutical Holdings Ltd.,950,Li Xiaoyi,30/1/2018,"500,000",20180205
BUY,1,0.093196987,0.022,1,345,1,0.34,0.05,Pantronics Holdings Ltd.,1611,Hsu Simon Nai-Cheng,30/1/2018,"66,000",20180202
BUY,1,62.67674843,13.00188917,0,2738,1,0.06,-0.01,AKM Industrial Co. Ltd.,1639,WANG CHUNSHENG,30/1/2018,"200,000,000",20180131
SELL,-1,0.243376864,0.1875,1,158,-1,-0.04,-0.09,Tai Kam Holdings Ltd.,8321,Lau Kan Sui Sanny,30/1/2018,"1,500,000",20180201
SELL,-1,0.243376864,0.1875,0,158,-1,-0.04,-0.09,Tai Kam Holdings Ltd.,8321,Lau King Shun,30/1/2018,"1,500,000",20180201
BUY,1,0.23939293,0.03011741,2,1393,-1,-0.01,0,Carrianna Group Holdings Co. Ltd.,126,Ma Kai Yum,31/1/2018,"378,000",20180202
BUY,1,0.631713037,0.013892265,2,360,-1,-0.03,-0.07,Moiselle International Holdings Ltd.,130,Chan Yum Kit,31/1/2018,"40,000",20180201
BUY,1,0.631713037,0.013892265,0,360,-1,-0.03,-0.07,Moiselle International Holdings Ltd.,130,Tsui How Kiu Shirley,31/1/2018,"40,000",20180201
SELL,-1,0.070034326,0.004637004,1,4141,-1,-0.1,-0.24,China Baoli Technologies Holdings Ltd.,164,"WONG King Shiu, Daniel",31/1/2018,"1,600,000",20180201
BUY,1,0.004377145,0.000289813,0,4141,-1,-0.1,-0.24,China Baoli Technologies Holdings Ltd.,164,Yeung Chun Wai Anthony,31/1/2018,"100,000",20180212
BUY,1,0.974123548,0.067441809,1,2944,-1,-0.04,-0.09,Chuang's Consortium International Ltd.,367,"CHUANG (ON HKID: ""CHONG"") SHAW SWEE, ALAN",31/1/2018,"1,128,000",20180202
BUY,1,0.118932481,0.008440615,7,1807,-1,-0.09,-0.2,Mei Ah Entertainment Group Ltd.,391,Li Kuo Hsing,31/1/2018,"500,000",20180205
SELL,-1,57.44422166,4.567074136,64,881,1,0.18,0.12,China Dynamics (Holdings) Ltd.,476,Cheung Ngan,31/1/2018,"230,000,000",20180205
SELL,-1,0.293105356,0.114279233,2,6160,-1,-0.2,-0.21,Dingyi Group Investment Ltd.,508,Su Xiaonong,31/1/2018,"8,000,000",20180206
BUY,1,0.08573636,0.00486421,7,905,-1,-0.1,-0.18,Prosperity International Holdings (H.K.) Ltd.,803,Wong Ben Koon,31/1/2018,"620,000",20180205
BUY,1,0.08573636,0.00486421,0,905,-1,-0.1,-0.18,Prosperity International Holdings (H.K.) Ltd.,803,Wong Ben Koon,31/1/2018,"620,000",20180313
BUY,1,0.10166944,0.024,1,345,1,0.2,0.03,Pantronics Holdings Ltd.,1611,Hsu Simon Nai-Cheng,31/1/2018,"72,000",20180206
SELL,-1,34.30636625,5.235658728,111,1928,1,0.02,0.01,China U-Ton Holdings Ltd.,6168,LI QINGLI,31/1/2018,"104,065,000",20180201
SELL,-1,2.188961437,0.33406788,0,1928,1,0.02,0.01,China U-Ton Holdings Ltd.,6168,LI QINGLI,31/1/2018,"6,640,000",20180201
SELL,-1,80.94827713,16.28585502,0,5086,1,0.02,-0.03,Honma Golf Ltd.,6858,Liu Jianguo,31/1/2018,"99,189,000",20180201
SELL,-1,23.56384558,12.50000029,0,347,1,0.01,-0.08,Global Energy Resources International Group Ltd.,8192,Shi Guangrong,31/1/2018,"129,547,378",20180201
SELL,-1,0.687945268,0.53,1,158,-1,-0.02,-0.06,Tai Kam Holdings Ltd.,8321,Lau Kan Sui Sanny,31/1/2018,"4,240,000",20180202
SELL,-1,0.687945268,0.53,0,158,-1,-0.02,-0.06,Tai Kam Holdings Ltd.,8321,Lau King Shun,31/1/2018,"4,240,000",20180202
BUY,1,0.031734304,0.002101142,1,4141,-1,-0.11,-0.25,China Baoli Technologies Holdings Ltd.,164,Yeung Chun Wai Anthony,1/2/2018,"725,000",20180214
BUY,1,0.361837178,0.03415633,0,11477,-1,-0.04,-0.05,Cafe de Coral Holdings Ltd.,341,"Lo Hoi Kwong, Sunny",1/2/2018,"200,000",20180206
BUY,1,0.55614855,0.038504012,1,2944,-1,-0.03,-0.08,Chuang's Consortium International Ltd.,367,"CHUANG (ON HKID: ""CHONG"") SHAW SWEE, ALAN",1/2/2018,"644,000",20180205
SELL,-1,0.036638169,0.014284904,1,6160,-1,-0.21,-0.23,Dingyi Group Investment Ltd.,508,Cheung Sze Ming,1/2/2018,"1,000,000",20180207
BUY,1,0.91512925,0.119760479,62,408,-1,-0.07,-0.1,Changmao Biochemical Engineering Co. Ltd. - H Shares,954,YU XIAO PING,1/2/2018,"220,000",20180205
SELL,-1,1.935298358,0.353548188,3,3385,-1,-0.01,-0.04,China XLX Fertiliser Ltd.,1866,Liu Xingxu,1/2/2018,"3,520,000",20180202
BUY,1,18.73032734,9.791666667,34,518,1,0.3,0.05,Winto Group (Holdings) Ltd.,8238,Tang Yau Sing,1/2/2018,"846,000,000",20180206
SELL,-1,0.236886814,0.1825,1,158,-1,-0.01,-0.05,Tai Kam Holdings Ltd.,8321,Lau Kan Sui Sanny,1/2/2018,"1,460,000",20180205
SELL,-1,0.236886814,0.1825,0,158,-1,-0.01,-0.05,Tai Kam Holdings Ltd.,8321,Lau King Shun,1/2/2018,"1,460,000",20180205
BUY,1,0.135529331,0.017050597,2,1393,1,0.02,0.03,Carrianna Group Holdings Co. Ltd.,126,Ma Kai Yum,2/2/2018,"214,000",20180212
BUY,1,0.013131436,0.000869438,1,4141,-1,-0.12,-0.25,China Baoli Technologies Holdings Ltd.,164,Yeung Chun Wai Anthony,2/2/2018,"300,000",20180214
BUY,1,0.894673755,0.061941236,1,2944,-1,-0.03,-0.07,Chuang's Consortium International Ltd.,367,"CHUANG (ON HKID: ""CHONG"") SHAW SWEE, ALAN",2/2/2018,"1,036,000",20180205
SELL,-1,0.036638169,0.014284904,1,6160,-1,-0.17,-0.19,Dingyi Group Investment Ltd.,508,Cheung Sze Ming,2/2/2018,"1,000,000",20180208
SELL,-1,0.032619879,0.021938828,136,643,-1,-0.08,-0.1,Chinlink International Holdings Ltd.,997,Li Weibin,2/2/2018,"150,000",20180208
SELL,-1,2.935789074,1.974494504,0,643,-1,-0.08,-0.1,Chinlink International Holdings Ltd.,997,Li Weibin,2/2/2018,"13,500,000",20180208
BUY,1,0.672139533,0.399363876,10,1154,1,0.15,0.13,Newtree Group Holdings Ltd.,1323,WONG WAI SING,2/2/2018,"9,500,000",20180206
SELL,-1,25.56927105,4.741298177,0,578,-1,-0.04,-0.16,ICO Group Ltd.,1460,LEE CHEONG YUEN,2/2/2018,"200,000,000",20180207
SELL,-1,25.56927105,4.741298177,0,578,-1,-0.04,-0.16,ICO Group Ltd.,1460,CHAN KWOK PUI,2/2/2018,"200,000,000",20180208
SELL,-1,25.56927105,4.741298177,0,578,-1,-0.04,-0.16,ICO Group Ltd.,1460,TAM KWOK WAH,2/2/2018,"200,000,000",20180208
BUY,1,0.02541736,0.006,2,345,1,0.22,0.05,Pantronics Holdings Ltd.,1611,Hsu Simon Nai-Cheng,2/2/2018,"18,000",20180207
BUY,1,0.126350357,0.027362935,20,2802,1,0.07,0.04,Get Nice Holdings Ltd.,64,Hung Hon Man,5/2/2018,"2,644,000",20180205
BUY,1,0.236859671,0.029798707,3,1393,1,0.06,0.03,Carrianna Group Holdings Co. Ltd.,126,Ma Kai Yum,5/2/2018,"374,000",20180212
BUY,1,0.05872376,0.004065641,3,2944,-1,-0.05,-0.08,Chuang's Consortium International Ltd.,367,"CHUANG (ON HKID: ""CHONG"") SHAW SWEE, ALAN",5/2/2018,"68,000",20180206
SELL,-1,0.073276339,0.028569808,3,6160,-1,-0.16,-0.18,Dingyi Group Investment Ltd.,508,Cheung Sze Ming,5/2/2018,"2,000,000",20180209
SELL,-1,0.040118796,0.01564197,0,6160,-1,-0.16,-0.18,Dingyi Group Investment Ltd.,508,Su Xiaonong,5/2/2018,"1,095,000",20180209
BUY,1,0.060845159,0.00345202,5,905,-1,-0.05,-0.12,Prosperity International Holdings (H.K.) Ltd.,803,Wong Ben Koon,5/2/2018,"440,000",20180208
BUY,1,0.060845159,0.00345202,0,905,-1,-0.05,-0.12,Prosperity International Holdings (H.K.) Ltd.,803,Wong Ben Koon,5/2/2018,"440,000",20180313
BUY,1,1.237449076,0.108940027,13,9253,1,0.45,0.25,OP Financial Investments Ltd.,1140,LIU Zhiwei,5/2/2018,"3,200,000",20180206
BUY,1,0.29398646,0.034769755,80,1028,1,0.01,-0.01,International Housewares Retail Co. Ltd.,1373,Ngai Lai Ha,5/2/2018,"250,000",20180212
SELL,-1,58.57259487,51.31578947,109,714,1,0.07,0.13,Yuk Wing Group Holdings Ltd.,1536,Chan Kin Choi,5/2/2018,"195,000,000",20180208
SELL,-1,58.57259487,51.31578947,0,714,1,0.07,0.13,Yuk Wing Group Holdings Ltd.,1536,Chan Leung Choi,5/2/2018,"195,000,000",20180208
SELL,-1,58.57259487,51.31578947,0,714,1,0.07,0.13,Yuk Wing Group Holdings Ltd.,1536,Liang Ning,5/2/2018,"195,000,000",20180208
BUY,1,0.448382776,0.138,7,432,1,0.38,0.35,IBI Group Holdings Ltd.,1547,Smithers Steven Paul,5/2/2018,"1,104,000",20180206
BUY,1,0.062131325,0.014666667,3,345,1,0.11,0.05,Pantronics Holdings Ltd.,1611,Hsu Simon Nai-Cheng,5/2/2018,"44,000",20180208
BUY,1,26.7160617,1.193849789,0,415,-1,-0.03,-0.04,Rykadan Capital Ltd.,2288,CHAN William,5/2/2018,"5,700,000",20180206
SELL,-1,26.7160617,1.193849789,0,415,-1,-0.03,-0.04,Rykadan Capital Ltd.,2288,NG Tak Kwan,5/2/2018,"5,700,000",20180206
SELL,-1,4.765318992,3.67125,4,158,-1,-0.04,0.01,Tai Kam Holdings Ltd.,8321,Lau Kan Sui Sanny,5/2/2018,"29,370,000",20180207
SELL,-1,4.765318992,3.67125,0,158,-1,-0.04,0.01,Tai Kam Holdings Ltd.,8321,Lau King Shun,5/2/2018,"29,370,000",20180207
BUY,1,0.143362735,0.031047204,1,2802,1,0.13,0.07,Get Nice Holdings Ltd.,64,Hung Hon Man,6/2/2018,"3,000,000",20180206
BUY,1,0.006118221,0.000161935,8,5323,-1,-0.06,-0.09,Tai Cheung Holdings Ltd.,88,"Chan Pun, David",6/2/2018,"1,000",20180208
BUY,1,0.021532697,0.002708973,1,1393,1,0.14,0.08,Carrianna Group Holdings Co. Ltd.,126,Ma Kai Yum,6/2/2018,"34,000",20180212
BUY,1,0.002953136,0.002422022,39,1590,1,0.05,-0.05,China Soft Power Technology Holdings Ltd.,139,Lee Chau Man Ada,6/2/2018,"308,000",20180208
SELL,-1,0.002953136,0.002422022,0,1590,1,0.05,-0.05,China Soft Power Technology Holdings Ltd.,139,Lee Chau Man Ada,6/2/2018,"308,000",20180208
BUY,1,0.022980013,0.001521517,4,4141,-1,-0.11,-0.19,China Baoli Technologies Holdings Ltd.,164,Yeung Chun Wai Anthony,6/2/2018,"525,000",20180214
BUY,1,0.723674355,0.06831266,5,11477,-1,-0.01,-0.02,Cafe de Coral Holdings Ltd.,341,"Lo Hoi Kwong, Sunny",6/2/2018,"400,000",20180209
BUY,1,0.891219416,0.061702081,1,2944,-1,-0.02,-0.05,Chuang's Consortium International Ltd.,367,"CHUANG (ON HKID: ""CHONG"") SHAW SWEE, ALAN",6/2/2018,"1,032,000",20180207
BUY,1,0.165941342,0.0094146,1,905,-1,-0.06,-0.14,Prosperity International Holdings (H.K.) Ltd.,803,Wong Ben Koon,6/2/2018,"1,200,000",20180208
BUY,1,0.165941342,0.0094146,0,905,-1,-0.06,-0.14,Prosperity International Holdings (H.K.) Ltd.,803,Wong Ben Koon,6/2/2018,"1,200,000",20180313
BUY,1,0.103483234,0.012238954,1,1028,1,0.01,0,International Housewares Retail Co. Ltd.,1373,Ngai Lai Ha,6/2/2018,"88,000",20180212
BUY,1,0.916260455,0.282,1,432,1,0.36,0.38,IBI Group Holdings Ltd.,1547,Smithers Steven Paul,6/2/2018,"2,256,000",20180208
BUY,1,0.070603778,0.016666667,1,345,1,0.13,0.05,Pantronics Holdings Ltd.,1611,Hsu Simon Nai-Cheng,6/2/2018,"50,000",20180209
BUY,1,1.0978957,0.071459537,8,348,1,0.17,0.11,Man King Holdings Ltd.,2193,Lo Yuen Cheong,6/2/2018,"300,000",20180207
BUY,1,0.000354238,0.000185185,5,518,1,0.17,0.03,Winto Group (Holdings) Ltd.,8238,Tang Yau Sing,6/2/2018,"16,000",20180208
BUY,1,0.336923383,0.042387466,1,1393,1,0.15,0.1,Carrianna Group Holdings Co. Ltd.,126,Ma Kai Yum,7/2/2018,"532,000",20180212
BUY,1,0.00349007,0.002862389,1,1590,1,0.05,-0.05,China Soft Power Technology Holdings Ltd.,139,Lee Chau Man Ada,7/2/2018,"364,000",20180208
SELL,-1,0.00349007,0.002862389,0,1590,1,0.05,-0.05,China Soft Power Technology Holdings Ltd.,139,Lee Chau Man Ada,7/2/2018,"364,000",20180208
BUY,1,0.036111449,0.002390955,1,4141,-1,-0.09,-0.2,China Baoli Technologies Holdings Ltd.,164,Yeung Chun Wai Anthony,7/2/2018,"825,000",20180214
BUY,1,2.171023066,0.204937981,1,11477,-1,-0.04,-0.06,Cafe de Coral Holdings Ltd.,341,"Lo Tak Shing, Peter",7/2/2018,"1,200,000",20180212
BUY,1,0.272892767,0.018893273,1,2944,-1,-0.03,-0.05,Chuang's Consortium International Ltd.,367,"CHUANG (ON HKID: ""CHONG"") SHAW SWEE, ALAN",7/2/2018,"316,000",20180208
BUY,1,0.118932481,0.008440615,7,1807,-1,-0.09,-0.22,Mei Ah Entertainment Group Ltd.,391,Li Kuo Hsing,7/2/2018,"500,000",20180209
BUY,1,0.135518762,0.00768859,1,905,-1,-0.04,-0.12,Prosperity International Holdings (H.K.) Ltd.,803,Wong Ben Koon,7/2/2018,"980,000",20180313
BUY,1,1.629264768,0.196071648,0,1048,1,0.1,-0.02,Wai Chun Group Holdings Ltd.,1013,LAM CHING KUI,7/2/2018,"41,942,000",20180212
BUY,1,1.629264768,0.196071648,0,1048,1,0.1,-0.02,Wai Chun Group Holdings Ltd.,1013,LAM CHING KUI,7/2/2018,"41,942,000",20180212
BUY,1,0.0601388,0.035732557,5,1154,1,0.14,0.13,Newtree Group Holdings Ltd.,1323,WONG WAI SING,7/2/2018,"850,000",20180212
BUY,1,0.270467543,0.031988175,1,1028,1,0.01,0,International Housewares Retail Co. Ltd.,1373,Ngai Lai Ha,7/2/2018,"230,000",20180212
BUY,1,0.014120756,0.003333333,1,345,-1,-0.04,-0.13,Pantronics Holdings Ltd.,1611,Hsu Simon Nai-Cheng,7/2/2018,"10,000",20180212
BUY,1,0.478456098,0.030912219,54,3619,1,0.08,0.08,Union Medical Healthcare Ltd.,2138,TANG Chi Fai,7/2/2018,"304,000",20180212
BUY,1,1.54166298,0.12385404,0,1171,1,0.01,0.01,Telecom Digital Holdings Ltd.,6033,Cheung King Shek,7/2/2018,"500,000",20180209
BUY,1,2.18E-05,1.43E-06,115,9688,1,0.07,0,Far East Consortium International Ltd.,35,Chiu Dennis,8/2/2018,33,20180213
BUY,1,5.960305282,0.391414409,0,9688,1,0.07,0,Far East Consortium International Ltd.,35,Chiu David,8/2/2018,"9,007,565",20180214
BUY,1,0.075997756,0.009561083,1,1393,1,0.01,-0.03,Carrianna Group Holdings Co. Ltd.,126,Ma Kai Yum,8/2/2018,"120,000",20180212
BUY,1,0.003282859,0.00021736,1,4141,-1,-0.08,-0.19,China Baoli Technologies Holdings Ltd.,164,Yeung Chun Wai Anthony,8/2/2018,"75,000",20180214
BUY,1,2.171023066,0.204937981,1,11477,-1,-0.04,-0.05,Cafe de Coral Holdings Ltd.,341,"Lo Tak Shing, Peter",8/2/2018,"1,200,000",20180213
BUY,1,0.518150823,0.035873303,1,2944,-1,-0.03,-0.05,Chuang's Consortium International Ltd.,367,"CHUANG (ON HKID: ""CHONG"") SHAW SWEE, ALAN",8/2/2018,"600,000",20180209
BUY,1,0.437712923,0.052675965,1,1048,1,0.1,-0.02,Wai Chun Group Holdings Ltd.,1013,LAM CHING KUI,8/2/2018,"11,268,000",20180212
BUY,1,0.437712923,0.052675965,0,1048,1,0.1,-0.02,Wai Chun Group Holdings Ltd.,1013,LAM CHING KUI,8/2/2018,"11,268,000",20180212
BUY,1,20.55680433,1.944765966,16,1648,1,0.07,0.02,Wonderful Sky Financial Group Holdings Ltd.,1260,Liu Tianni,8/2/2018,"23,220,000",20180208
BUY,1,0.062839016,0.006913607,0,11022,-1,-0.01,-0.01,Pacific Textiles Holdings Ltd.,1382,Tou Kit Vai,8/2/2018,"100,000",20180209
BUY,1,1.883920885,0.121716861,1,3619,1,0.06,0.07,Union Medical Healthcare Ltd.,2138,TANG Chi Fai,8/2/2018,"1,197,000",20180212
BUY,1,0.095575157,0.020698136,3,2802,1,0.17,0.09,Get Nice Holdings Ltd.,64,Hung Hon Man,9/2/2018,"2,000,000",20180212
BUY,1,0.321720183,0.021301236,1,4141,-1,-0.05,-0.17,China Baoli Technologies Holdings Ltd.,164,Yeung Chun Wai Anthony,9/2/2018,"7,350,000",20180214
BUY,1,0.853221689,0.059071372,1,2944,-1,-0.01,-0.03,Chuang's Consortium International Ltd.,367,"CHUANG (ON HKID: ""CHONG"") SHAW SWEE, ALAN",9/2/2018,"988,000",20180212
BUY,1,0.333218091,0.040100677,1,1048,1,0.06,-0.06,Wai Chun Group Holdings Ltd.,1013,LAM CHING KUI,9/2/2018,"8,578,000",20180212
BUY,1,0.283297906,0.026801254,1,1648,1,0.12,0.06,Wonderful Sky Financial Group Holdings Ltd.,1260,Liu Tianni,9/2/2018,"320,000",20180213
BUY,1,0.102307288,0.012099875,2,1028,1,0.02,0.01,International Housewares Retail Co. Ltd.,1373,Ngai Lai Ha,9/2/2018,"87,000",20180212
BUY,1,0.484123432,0.149,3,432,1,0.38,0.35,IBI Group Holdings Ltd.,1547,Smithers Steven Paul,9/2/2018,"1,192,000",20180212
BUY,1,0.047216062,0.003050548,1,3619,1,0.11,0.12,Union Medical Healthcare Ltd.,2138,TANG Chi Fai,9/2/2018,"30,000",20180213
BUY,1,0.3206659,0.02576164,2,1171,1,0.02,0.01,Telecom Digital Holdings Ltd.,6033,Cheung King Chuen Bobby,9/2/2018,"104,000",20180213
SELL,-1,5.022889872,0.100269258,65,77,1,0.04,0.05,ITE (Holdings) Ltd.,8092,CHENG KWOK HUNG,9/2/2018,"928,000",20180212
BUY,1,0.007748953,0.004050926,3,518,1,0.12,0.05,Winto Group (Holdings) Ltd.,8238,Tang Yau Sing,9/2/2018,"350,000",20180214
BUY,1,0.026262872,0.001738876,3,4141,-1,-0.04,-0.19,China Baoli Technologies Holdings Ltd.,164,Yeung Chun Wai Anthony,12/2/2018,"600,000",20180221
BUY,1,0.680504748,0.047113604,3,2944,-1,-0.01,-0.03,Chuang's Consortium International Ltd.,367,"CHUANG (ON HKID: ""CHONG"") SHAW SWEE, ALAN",12/2/2018,"788,000",20180213
BUY,1,0.019811288,0.002384162,3,1048,1,0.06,-0.02,Wai Chun Group Holdings Ltd.,1013,LAM CHING KUI,12/2/2018,"510,000",20180213
BUY,1,1.054197794,0.626370711,5,1154,1,0.02,0.01,Newtree Group Holdings Ltd.,1323,WONG WAI SING,12/2/2018,"14,900,000",20180214
BUY,1,0.235189168,0.027815804,3,1028,1,0.04,0.01,International Housewares Retail Co. Ltd.,1373,Ngai Lai Ha,12/2/2018,"200,000",20180214
BUY,1,0.055235559,0.017,3,432,1,0.73,0.33,IBI Group Holdings Ltd.,1547,Smithers Steven Paul,12/2/2018,"136,000",20180215
BUY,1,35.4216511,1.937591179,0,866,-1,-0.06,-0.09,Winfull Group Holdings Ltd.,183,LEE WING YIN,13/2/2018,"107,500,000",20180215
BUY,1,0.276347106,0.019132428,1,2944,-1,-0.02,-0.04,Chuang's Consortium International Ltd.,367,"CHUANG (ON HKID: ""CHONG"") SHAW SWEE, ALAN",13/2/2018,"320,000",20180214
SELL,-1,0.122603757,0.110545455,21,396,-1,-0.07,-0.15,eprint Group Ltd.,1884,Chong Cheuk Ki,13/2/2018,"608,000",20180215
BUY,1,0.159354423,0.066666667,29,444,1,0.23,0.14,Microware Group Ltd.,1985,Yang Peter Shun Tsing,13/2/2018,"200,000",20180220
BUY,1,0.033916586,0.002724789,4,1171,1,0.01,0.01,Telecom Digital Holdings Ltd.,6033,Cheung King Chuen Bobby,13/2/2018,"11,000",20180220
BUY,1,0.467142733,0.122705922,32,461,-1,-0.13,-0.15,Hong Kong Life Sciences and Technologies Group Ltd.,8085,Lin David Kao Kun,13/2/2018,"6,980,000",20180215
BUY,1,0.050337172,0.003332846,2,4141,-1,-0.1,-0.19,China Baoli Technologies Holdings Ltd.,164,Yeung Chun Wai Anthony,14/2/2018,"1,150,000",20180221
SELL,-1,0.101248279,0.011491758,15,22712,-1,-0.25,-0.28,Freeman FinTech Corporation Ltd.,279,Chow Mun Yee,14/2/2018,"1,800,000",20180220
BUY,1,0.010565901,0.047103112,154,2463,1,0.04,0.04,Shunten International (Holdings) Ltd.,932,"LEE CHI HANG, SIDNEY",14/2/2018,"1,000,000",20180215
SELL,-1,0.004670331,0.000189692,111,7855,-1,-0.03,-0.14,Ground International Development Ltd.,989,Wang Guanghui,14/2/2018,"10,000",20180215
BUY,1,3.867028363,0.340437585,9,9253,1,0.2,0.08,OP Financial Investments Ltd.,1140,LIU Zhiwei,14/2/2018,"10,000,000",20180215
BUY,1,0.307769155,0.182866617,2,1154,1,0.04,0.04,Newtree Group Holdings Ltd.,1323,WONG WAI SING,14/2/2018,"4,350,000",20180221
SELL,-1,0.441505891,0.011422251,0,3892,1,0.05,0.04,Wuzhou International Holdings Ltd.,1369,Shu Cecheng,14/2/2018,"570,000",20180221
SELL,-1,0.441505891,0.011422251,0,3892,1,0.05,0.04,Wuzhou International Holdings Ltd.,1369,Shu Cewan,14/2/2018,"570,000",20180221
